accuracy: 	0.8369	loss: 	0.44718173233668007	val-accuracy: 	0.89	val-loss: 	0.30367169857025145
accuracy: 	0.8951333333333333	loss: 	0.2869911962827047	val-accuracy: 	0.9045	val-loss: 	0.26356626498699187
accuracy: 	0.9097666666666666	loss: 	0.24558598550955454	val-accuracy: 	0.9127	val-loss: 	0.23582066032886506
accuracy: 	0.9181333333333334	loss: 	0.2224727930943171	val-accuracy: 	0.9156	val-loss: 	0.22919533042907714
accuracy: 	0.9234333333333333	loss: 	0.20582552595535913	val-accuracy: 	0.917	val-loss: 	0.2321692255973816
accuracy: 	0.9297666666666666	loss: 	0.19056709669033686	val-accuracy: 	0.9239	val-loss: 	0.21661294132471084
accuracy: 	0.9329	loss: 	0.1784704393486182	val-accuracy: 	0.9242	val-loss: 	0.21138414623141288
accuracy: 	0.93735	loss: 	0.16882186539371807	val-accuracy: 	0.9209	val-loss: 	0.21702410638332367
accuracy: 	0.9400333333333334	loss: 	0.16056150197784105	val-accuracy: 	0.9251	val-loss: 	0.21304362751841546
accuracy: 	0.9441333333333334	loss: 	0.14815337990721067	val-accuracy: 	0.9202	val-loss: 	0.2284891697525978
accuracy: 	0.9462333333333334	loss: 	0.14362077159484227	val-accuracy: 	0.9239	val-loss: 	0.22564573243260383
accuracy: 	0.94785	loss: 	0.13600204938054083	val-accuracy: 	0.9269	val-loss: 	0.21197808349728584
accuracy: 	0.9519166666666666	loss: 	0.13122812748352686	val-accuracy: 	0.9269	val-loss: 	0.2158011654138565
accuracy: 	0.9519666666666666	loss: 	0.12492367768188317	val-accuracy: 	0.9251	val-loss: 	0.22223621735572816
accuracy: 	0.95515	loss: 	0.12055009215672811	val-accuracy: 	0.9279	val-loss: 	0.22299599378108978
accuracy: 	0.9561166666666666	loss: 	0.11687789974311988	val-accuracy: 	0.9284	val-loss: 	0.23770769802331926
accuracy: 	0.9565	loss: 	0.11468029942810536	val-accuracy: 	0.9288	val-loss: 	0.24989052556231617
accuracy: 	0.9570333333333333	loss: 	0.11185848377496004	val-accuracy: 	0.9318	val-loss: 	0.22875601863116027
accuracy: 	0.9578166666666666	loss: 	0.11106253935148319	val-accuracy: 	0.9274	val-loss: 	0.2460314232904464
accuracy: 	0.9596666666666667	loss: 	0.1069156661277016	val-accuracy: 	0.9291	val-loss: 	0.2289489434249699
accuracy: 	0.9617166666666667	loss: 	0.10062449104090532	val-accuracy: 	0.9291	val-loss: 	0.23610321340858936
accuracy: 	0.9714666666666667	loss: 	0.07573425645455718	val-accuracy: 	0.9347	val-loss: 	0.2451794489543885
accuracy: 	0.9741166666666666	loss: 	0.06917036559780439	val-accuracy: 	0.9334	val-loss: 	0.24932974782586098
accuracy: 	0.9747166666666667	loss: 	0.06723088021725417	val-accuracy: 	0.9338	val-loss: 	0.2649427294671535
accuracy: 	0.9777166666666667	loss: 	0.059151782947281996	val-accuracy: 	0.9353	val-loss: 	0.26408212666660547
accuracy: 	0.9772833333333333	loss: 	0.06058920368937155	val-accuracy: 	0.9345	val-loss: 	0.2734861509891227
accuracy: 	0.9779333333333333	loss: 	0.05783114173250894	val-accuracy: 	0.9337	val-loss: 	0.27260129621624946
accuracy: 	0.9796666666666667	loss: 	0.05443674649397532	val-accuracy: 	0.936	val-loss: 	0.27264027375876904
accuracy: 	0.9793166666666666	loss: 	0.05364433496445417	val-accuracy: 	0.9361	val-loss: 	0.2758241230845451
accuracy: 	0.97915	loss: 	0.0564844142348816	val-accuracy: 	0.9328	val-loss: 	0.3034811528287828
accuracy: 	0.9790833333333333	loss: 	0.055465422087162736	val-accuracy: 	0.9332	val-loss: 	0.28363224811702964
accuracy: 	0.98415	loss: 	0.04254584258422255	val-accuracy: 	0.9366	val-loss: 	0.2991345006356016
accuracy: 	0.8224666666666667	loss: 	0.4920526890039444	val-accuracy: 	0.876	val-loss: 	0.34073500995635986
accuracy: 	0.87935	loss: 	0.32933807701269785	val-accuracy: 	0.8965	val-loss: 	0.2875385771036148
accuracy: 	0.89505	loss: 	0.28489134898980456	val-accuracy: 	0.9002	val-loss: 	0.2668463208198547
accuracy: 	0.9042833333333333	loss: 	0.25925220151344935	val-accuracy: 	0.9028	val-loss: 	0.2636153459072113
accuracy: 	0.9119833333333334	loss: 	0.23915709215799968	val-accuracy: 	0.9121	val-loss: 	0.24673026480674742
accuracy: 	0.9174666666666667	loss: 	0.22086055841048557	val-accuracy: 	0.9101	val-loss: 	0.2432088739156723
accuracy: 	0.92235	loss: 	0.21017684806982675	val-accuracy: 	0.9151	val-loss: 	0.23819309256076812
